Energy;;;;;;;;;;;
42;Aiguille laser Czerka Arms A95;Lég;5;3;Con;1;0;-;400;5;Réglage étourdissant,Sanguinaire 1, Dissimulation 2
43;Blaster de poche Czerka Arms 411;Lég;4;4;Moy;1;1;I;350;5;Réglage étourdissant, Dissimulation 2
43;Pistolet blaster léger Liquidsilver L7;Lég;6;3;Moy;1;1;-;425;4;Réglage étourdissant, Dissimulation 2 (vaisseau)
43;Pistolet blaster 'Gachette rapide';Lég;6;3;Moy;1;4;-;450;4;Réglage étourdissant, Diff -1 réparation ou modification
43;Pistolet blaster 'Vipère Nova';Lég;7;3;Moy;2;2;-;4500;9;Réglage étourdissant,Précis 2,Perforant 2, Diff +1 réparation ou modification
43;Pistoler blaster lourd 'Déstructeur de dragon';Lég;8;3;Moy;3;3;-;1000;7;Réglage étourdissant
44;Blaster de chasse Herloss HBT-4;Lou;10;3;Moy;5;2;-;900;6;Réglage étourdissant,Encombrant 2
44;Fusil à impulsion Corondexx VES-700;Lou;8;3;Moy;4;3;-;950;6;Réglage étourdissant,Souffle 6
44;Désactivateur de droïd Felebreck;Lég;12;3;Cou;1;1;-;1050;5;Choc 1,Ion,Munitions limités 3
Slugthrowers;;;;;;;;;;;
44;Pistolet à fléchette FWG-5;Lég;6;3;Cou;1;2;I;825;7;Guidé 3,Munitions limités 3
44;Fusil d'arrêt à huit balles Adostic Arms ;Lou;7;6;Cou;3;2;-;550;4;Souffle 3,Renversement
Thrown;;;;;;;;;;;
45;Dague de lancé Ascian;Lég;+1;2;Cou;1;0;-;65;7;Perforant 2,Munitions limités 1, Ignore désavantage engagé
45;Grenade assomante;Lég;12;0;Cou;1;0;-;120;5;Souffle 10,Dégats Etourdissant,Gaz,Munitions limités 1
45;Pistolet à décharge statique SSB-1;Lég;2;4;Cou;2;1;-;850;7;Désorientation 1,Etourdissement 8, Fragile
45;Projecteur CryoBan Taggeco.;Lou;6;2;Cou;3;0;-;500;4;Souffle 6,Encombrant 3,Sanguinaire 2, +1 dé bleu éteindre feu
Others;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
Brawling;;;;;;;;;;;
45;Bottes de choc;Pug;+0;5;Con;2;0;-;1250;5;Désorientation 3,Etourdissement 3, Dissimulable 1
;;;;;;;;;;;
Melee;;;;;;;;;;;
47;Dague au point;CàC;+1;3;Con;1;1;-;75;4;Perforant 1, Dissimulable 2
47;VibroRapière;CàC;+2;2;Con;2;2;-;1200;7;Défense 1,Perforant 5, Silencieuse
47;Casseur de lame;CàC;+0;4;Con;1;1;-;250;5;Défense 2,Perforant 1,Briseur
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
