Communications;;;;;;
;;;;;;
;;;;;;
;;;;;;
Poisons;;;;;;
;;;;;;
;;;;;;
;;;;;;
Detection;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
Medical;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
Cybernetic;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
Recreational;;;;;;
;;;;;;
;;;;;;
;;;;;;
Security;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
Survival;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
Tools;;;;;;
53;Scan biologique;-;2000;1;1;+1 dé bleu vs Discretion,Vérifier identité Jet info diff2
53;Pisteur holonet;-;500;0;3;Tracer une cible à travers la galaxie connue
53;Botte fusée;-;2500;2;8;Permet de voler,Sil1,Vit1,Maniabilité-3,SeuilStress3,Stress +1/round
54;Lunette de pistage;-;600;0;5;Jet perception+1 localiser cible,-2dés noir luminosité,brouillard
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
